"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"689","bmg2023cuqx","2023-02-09T18:20:21.571378Z","-8.095890045","122.505188","3.501291959","M","222","35","132.2862091","Flores Region, Indonesia","BMKG"
"690","bmg2023cuqp","2023-02-09T18:10:24.721788Z","-2.453509331","140.685791","2.544053098","M","10","8","285.2050323","Near North Coast of West Papua","BMKG"
"691","bmg2023cuqc","2023-02-09T17:55:37.689741Z","-2.441484213","140.6887207","2.397984105","M","10","7","292.2356262","Near North Coast of West Papua","BMKG"
"692","bmg2023cuqa","2023-02-09T17:52:34.627656Z","1.050594926","117.2249832","3.116718201","M","18","12","74.42667484","Borneo","BMKG"
"693","bmg2023cupx","2023-02-09T17:49:12.732792Z","-2.423359156","140.6724548","2.878792754","M","10","8","291.1447144","Near North Coast of West Papua","BMKG"
"694","bmg2023cupv","2023-02-09T17:47:29.532213Z","-0.7938296795","123.2255554","2.749383004","M","10","14","82.9224472","Minahassa Peninsula, Sulawesi","BMKG"
"695","bmg2023cupt","2023-02-09T17:44:28.193803Z","-5.276351452","103.1107559","3.001253624","M","18","17","154.3509903","Southern Sumatra, Indonesia","BMKG"
"696","bmg2023cupm","2023-02-09T17:37:12.778512Z","-2.498101234","140.6854858","3.966455776","M","10","11","205.1599884","Near North Coast of West Papua","BMKG"
"697","bmg2023cupi","2023-02-09T17:32:21.858349Z","3.712974072","96.6325531","2.909776397","M","24","19","117.5140533","Northern Sumatra, Indonesia","BMKG"
"698","bmg2023cupg","2023-02-09T17:29:20.665828Z","-2.46393919","140.6776581","3.847777072","M","10","9","228.40625","Near North Coast of West Papua","BMKG"
"699","bmg2023cuoy","2023-02-09T17:20:04.098923Z","-1.292386651","120.463562","2.797919524","M","10","31","49.36917114","Sulawesi, Indonesia","BMKG"
"700","bmg2023cums","2023-02-09T16:12:32.931584Z","-2.107938528","121.0734558","3.508899663","M","10","49","56.23905945","Sulawesi, Indonesia","BMKG"
"701","bmg2023culw","2023-02-09T15:47:30.316067Z","-2.421446562","140.6784668","3.391029478","M","10","9","283.5080566","Near North Coast of West Papua","BMKG"
"702","bmg2023culb","2023-02-09T15:22:17.916727Z","-7.921831608","117.6788101","4.290927684","M","15","70","92.76305771","Bali Sea","BMKG"
"703","bmg2023cuki","2023-02-09T15:00:39.73706Z","-2.44516468","140.6736908","3.044882681","M","10","9","232.8746033","Near North Coast of West Papua","BMKG"
"704","bmg2023cujq","2023-02-09T14:38:50.400891Z","-2.429569721","140.6840668","2.995720024","M","10","8","243.8363495","Near North Coast of West Papua","BMKG"
"705","bmg2023cujp","2023-02-09T14:38:05.688327Z","-4.16822958","129.5349121","4.830398922","M","117","63","50.52340698","Banda Sea","BMKG"
"706","bmg2023cujk","2023-02-09T14:32:08.756172Z","-2.439541817","140.6820679","3.198501994","M","10","9","240.4146423","Near North Coast of West Papua","BMKG"
"707","bmg2023cujh","2023-02-09T14:29:32.926328Z","-2.361110449","140.6831055","2.922083925","M","13","8","251.2858582","Near North Coast of West Papua","BMKG"
"708","bmg2023cuey","2023-02-09T12:16:44.873643Z","-2.172617674","100.63134","3.355569161","M","27","43","147.3208771","Southern Sumatra, Indonesia","BMKG"
"709","bmg2023cudw","2023-02-09T11:44:46.3622Z","-2.108484983","121.0176773","3.160877401","M","10","54","55.61524963","Sulawesi, Indonesia","BMKG"
"710","bmg2023cudt","2023-02-09T11:40:39.439708Z","-9.197357178","118.3701401","2.329001961","M","11","22","168.0645828","Sumbawa Region, Indonesia","BMKG"
"711","bmg2023cudc","2023-02-09T11:20:58.358295Z","-2.512322426","140.692276","2.934110055","M","10","9","206.9292679","Near North Coast of West Papua","BMKG"
"712","bmg2023cuba","2023-02-09T10:18:46.46257Z","-2.520094395","140.6805573","2.705781531","M","13","8","182.2901382","Near North Coast of West Papua","BMKG"
"713","bmg2023ctxo","2023-02-09T08:33:00.317858Z","-2.505290031","140.6590881","2.742195699","M","10","8","213.6650085","Near North Coast of West Papua","BMKG"
"714","bmg2023ctxm","2023-02-09T08:31:35.629573Z","-0.349201858","121.7835922","2.854087985","M","106","12","185.8876648","Minahassa Peninsula, Sulawesi","BMKG"
"715","bmg2023ctxg","2023-02-09T08:23:52.213556Z","-2.505636215","140.6749573","4.121567112","M","10","10","181.8932114","Near North Coast of West Papua","BMKG"
"716","bmg2023ctxf","2023-02-09T08:22:34.736779Z","-2.517811537","140.6443176","3.001858904","M","10","6","196.8240356","Near North Coast of West Papua","BMKG"
"717","bmg2023ctxd","2023-02-09T08:20:34.096849Z","-2.476848602","140.6651306","3.333260023","M","10","9","209.5932617","Near North Coast of West Papua","BMKG"
"718","bmg2023ctwy","2023-02-09T08:14:47.094861Z","-2.509089947","140.6904907","4.303876352","M","10","13","186.4764481","Near North Coast of West Papua","BMKG"
"719","bmg2023ctwv","2023-02-09T08:10:44.04578Z","-2.510750055","140.6785431","3.464354674","M","10","8","173.3001022","Near North Coast of West Papua","BMKG"
"720","bmg2023ctwg","2023-02-09T07:53:41.277214Z","-2.519848347","140.6666107","3.065414995","M","10","9","156.6985474","Near North Coast of West Papua","BMKG"
"721","bmg2023ctwf","2023-02-09T07:52:40.546579Z","-2.481367588","140.6538849","3.086415624","M","10","9","198.8486176","Near North Coast of West Papua","BMKG"
"722","bmg2023ctwb","2023-02-09T07:48:19.219526Z","-2.115505934","121.2872772","2.837529798","M","10","21","74.61748505","Sulawesi, Indonesia","BMKG"
"723","bmg2023ctvr","2023-02-09T07:36:15.853444Z","-2.492562294","140.6428375","2.723094552","M","10","6","228.1459579","Near North Coast of West Papua","BMKG"
"724","bmg2023ctvf","2023-02-09T07:22:21.313855Z","-2.482496738","140.6733246","3.772579763","M","10","9","211.562973","Near North Coast of West Papua","BMKG"
"725","bmg2023ctvd","2023-02-09T07:20:02.122511Z","-2.520145416","140.686264","3.682926154","M","10","10","147.5795822","Near North Coast of West Papua","BMKG"
"726","bmg2023ctuz","2023-02-09T07:15:42.208481Z","-2.562185049","140.669754","2.765908255","M","14","7","130.8540649","Near North Coast of West Papua","BMKG"
"727","bmg2023ctva","2023-02-09T07:15:40.599482Z","0.1556579024","125.4029541","3.527003144","M","10","31","61.50413513","Northern Molucca Sea","BMKG"
"728","bmg2023ctuq","2023-02-09T07:05:36.510795Z","-2.497308493","140.6534882","2.734609081","M","10","7","224.0419312","Near North Coast of West Papua","BMKG"
"729","bmg2023ctul","2023-02-09T06:59:11.415392Z","-2.520297766","140.6759338","3.070986364","M","10","7","184.3173752","Near North Coast of West Papua","BMKG"
"730","bmg2023ctuf","2023-02-09T06:52:32.818522Z","-2.573073626","140.6495056","2.999328103","M","12","6","131.9944","Near North Coast of West Papua","BMKG"
"731","bmg2023ctud","2023-02-09T06:50:02.153449Z","-2.493954182","140.6758118","4.126436558","M","10","9","239.1021957","Near North Coast of West Papua","BMKG"
"732","bmg2023ctty","2023-02-09T06:43:58.222068Z","-2.480315447","140.6717987","3.188221157","M","10","7","212.1228485","Near North Coast of West Papua","BMKG"
"733","bmg2023cttx","2023-02-09T06:42:30.225354Z","-2.47550106","140.6555634","3.512434526","M","12","8","204.3662567","Near North Coast of West Papua","BMKG"
"734","bmg2023cttw","2023-02-09T06:40:24.472447Z","-2.475627899","140.6534882","2.864212161","M","10","7","248.9817276","Near North Coast of West Papua","BMKG"
"735","bmg2023cttk","2023-02-09T06:27:59.367341Z","-2.487556458","140.6904297","5.491328618","Mw(mB)","10","218","36.57310867","Near North Coast of West Papua","BMKG"
"736","bmg2023ctte","2023-02-09T06:20:45.887455Z","2.843734741","127.1126862","3.845836002","M","10","18","139.7714005","Northern Molucca Sea","BMKG"
"737","bmg2023ctsv","2023-02-09T06:09:30.600343Z","2.325233698","127.108139","5.098016485","M","95","70","110.8136826","Northern Molucca Sea","BMKG"
"738","bmg2023ctsd","2023-02-09T05:49:10.441573Z","-2.490185499","140.664978","2.879890318","M","11","7","237.4935226","Near North Coast of West Papua","BMKG"
"739","bmg2023ctqn","2023-02-09T04:59:31.259527Z","-2.505255938","140.6786499","3.56371507","M","10","10","184.92659","Near North Coast of West Papua","BMKG"
"740","bmg2023ctpy","2023-02-09T04:42:44.305796Z","-1.873859644","100.3942642","3.63699289","M","16","50","123.8037109","Southern Sumatra, Indonesia","BMKG"
"741","bmg2023ctpp","2023-02-09T04:31:34.655882Z","3.028497219","127.1794205","4.086250634","M","21","40","154.5380783","Talaud Islands, Indonesia","BMKG"
"742","bmg2023ctos","2023-02-09T04:05:38.334747Z","-0.2975239456","123.3030853","2.809116784","M","50","21","118.6556015","Minahassa Peninsula, Sulawesi","BMKG"
"743","bmg2023ctoj","2023-02-09T03:54:59.914031Z","0.536524117","99.93908691","3.568324978","M","140","35","91.67840576","Northern Sumatra, Indonesia","BMKG"
"744","bmg2023ctnz","2023-02-09T03:43:37.141419Z","0.7912076712","121.8555527","2.898291934","M","47","29","117.9722824","Minahassa Peninsula, Sulawesi","BMKG"
"745","bmg2023ctkr","2023-02-09T02:02:26.264265Z","0.1294953376","122.8154297","3.632177469","M","225","41","36.56808472","Minahassa Peninsula, Sulawesi","BMKG"
"746","bmg2023ctjg","2023-02-09T01:19:57.389569Z","-2.758312941","121.5860748","2.967343618","M","12","26","52.3646698","Sulawesi, Indonesia","BMKG"
"747","bmg2023ctjc","2023-02-09T01:15:40.031256Z","-2.446979284","140.6061707","3.242475262","M","10","8","263.9154282","Near North Coast of West Papua","BMKG"
"748","bmg2023ctfu","2023-02-08T23:34:38.651567Z","3.764768362","127.6818314","4.526329199","M","86","37","212.546814","Talaud Islands, Indonesia","BMKG"
"749","bmg2023ctfn","2023-02-08T23:26:14.641393Z","-1.042916894","120.2189102","2.644884344","M","10","30","83.0194931","Sulawesi, Indonesia","BMKG"
"750","bmg2023cteh","2023-02-08T22:49:25.728503Z","1.113974571","123.6971207","3.099249735","M","12","14","130.9133682","Minahassa Peninsula, Sulawesi","BMKG"
"751","bmg2023ctad","2023-02-08T20:43:35.382129Z","-8.493620872","121.0711975","3.530769642","M","168","42","168.7767029","Flores Region, Indonesia","BMKG"
"752","bmg2023cswq","2023-02-08T18:56:52.760567Z","-2.524648905","140.6517944","2.393410529","M","10","7","185.8089676","Near North Coast of West Papua","BMKG"
"753","bmg2023csuj","2023-02-08T17:48:10.381963Z","-2.504331112","140.6944733","4.776316462","M","10","28","210.0208435","Near North Coast of West Papua","BMKG"
"754","bmg2023csub","2023-02-08T17:39:05.025135Z","3.106351137","126.1116104","3.394573852","M","17","27","80.72237778","Talaud Islands, Indonesia","BMKG"
"755","bmg2023csqw","2023-02-08T16:01:57.391728Z","-4.944774628","122.6592941","4.023920721","M","10","84","96.00157833","Sulawesi, Indonesia","BMKG"
"756","bmg2023csqn","2023-02-08T15:51:46.268095Z","-2.497576237","140.7009125","4.231417096","M","10","20","242.9212494","Near North Coast of West Papua","BMKG"
"757","bmg2023cslo","2023-02-08T13:21:15.887679Z","-2.527912617","140.6997528","4.501765298","M","10","15","153.7900391","Near North Coast of West Papua","BMKG"
"758","bmg2023cslb","2023-02-08T13:06:56.650617Z","2.82352972","127.1276016","3.878935492","M","10","21","139.6221924","Northern Molucca Sea","BMKG"
"759","bmg2023cskv","2023-02-08T12:58:49.619601Z","-2.440136433","140.6573944","2.375691231","M","10","4","277.2929077","Near North Coast of West Papua","BMKG"
"760","bmg2023csku","2023-02-08T12:58:37.589796Z","-8.388918877","120.521431","3.757473827","M","162","49","83.29268742","Flores Region, Indonesia","BMKG"
"761","bmg2023cskm","2023-02-08T12:48:48.77695Z","-2.482697964","140.6533966","2.306087595","M","10","5","241.6224899","Near North Coast of West Papua","BMKG"
"762","bmg2023cskg","2023-02-08T12:42:23.92847Z","-2.529218912","140.6825714","3.238070647","M","10","7","130.6347694","Near North Coast of West Papua","BMKG"
"763","bmg2023cskf","2023-02-08T12:40:57.26771Z","-2.411406279","140.6864929","3.36291139","MLv","10","7","247.969574","Near North Coast of West Papua","BMKG"
"764","bmg2023csjz","2023-02-08T12:34:08.006906Z","-2.465987682","140.6929932","4.775090084","M","10","50","169.0895233","Near North Coast of West Papua","BMKG"
"765","bmg2023csjl","2023-02-08T12:17:02.450125Z","-2.237215281","140.7382507","2.865972726","M","11","5","323.6415863","Near North Coast of West Papua","BMKG"
"766","bmg2023csjk","2023-02-08T12:15:47.170397Z","-2.438922644","140.6753998","2.687590737","M","10","7","285.8534241","Near North Coast of West Papua","BMKG"
"767","bmg2023csja","2023-02-08T12:04:05.11591Z","-2.374361753","140.5934448","2.640506433","M","14","7","296.2949524","Near North Coast of West Papua","BMKG"
"768","bmg2023csir","2023-02-08T11:54:32.887547Z","-2.423154831","140.6657104","3.294591203","M","10","7","234.352356","Near North Coast of West Papua","BMKG"
"769","bmg2023csiq","2023-02-08T11:52:45.927054Z","-2.444108963","140.6725769","3.393829422","M","10","8","232.454895","Near North Coast of West Papua","BMKG"
"770","bmg2023csih","2023-02-08T11:42:52.387742Z","-2.426042557","140.6489258","3.647456929","M","19","7","224.9910736","Near North Coast of West Papua","BMKG"
"771","bmg2023csib","2023-02-08T11:35:35.099781Z","-2.510133266","140.7321167","4.857082962","M","10","26","206.776123","Near North Coast of West Papua","BMKG"
"772","bmg2023csgj","2023-02-08T10:43:48.962315Z","-1.987264395","122.462883","3.777189499","M","12","34","118.1869583","Sulawesi, Indonesia","BMKG"
"773","bmg2023csfb","2023-02-08T10:04:00.337793Z","1.925374985","120.6026688","3.57529576","M","30","13","223.4213486","Minahassa Peninsula, Sulawesi","BMKG"
"774","bmg2023csel","2023-02-08T09:45:17.214058Z","-3.343621492","128.3582611","2.322636592","M","10","9","115.3549652","Seram, Indonesia","BMKG"
"775","bmg2023cscz","2023-02-08T09:02:05.75637Z","-8.185292244","114.762619","2.362920614","M","15","9","171.4786606","Bali Region, Indonesia","BMKG"
"776","bmg2023csaj","2023-02-08T07:42:01.576269Z","-8.149954796","114.7706528","3.792448818","M","10","42","119.2469025","Bali Region, Indonesia","BMKG"
"777","bmg2023crxy","2023-02-08T06:28:25.967709Z","-3.688494921","119.1105957","2.543674489","M","15","9","159.5335388","Sulawesi, Indonesia","BMKG"
"778","bmg2023crxx","2023-02-08T06:27:19.129017Z","-0.3403830826","122.9818573","3.055209715","M","46","16","85.79648209","Minahassa Peninsula, Sulawesi","BMKG"
"779","bmg2023crxi","2023-02-08T06:09:45.315Z","-8.485918999","109.7125244","3.168941297","M","44","15","220.2336884","Java, Indonesia","BMKG"
"780","bmg2023crpg","2023-02-08T02:05:12.287696Z","-8.401975632","116.2242737","3.488484613","M","13","29","120.7704659","Sumbawa Region, Indonesia","BMKG"
"781","bmg2023crnx","2023-02-08T01:24:53.891075Z","-7.163892746","129.3187103","4.204770655","M","211","17","88.46157837","Banda Sea","BMKG"
"782","bmg2023crkb","2023-02-07T23:27:36.441888Z","3.665299892","125.861908","4.100954553","M","120","25","153.5416565","Talaud Islands, Indonesia","BMKG"
"783","bmg2023crhs","2023-02-07T22:17:01.062924Z","-2.423891783","140.6670685","2.875991962","M","10","6","288.8602142","Near North Coast of West Papua","BMKG"
"784","bmg2023crdl","2023-02-07T20:07:12.323212Z","2.600457191","127.2572403","3.367955466","M","10","12","197.2401199","Northern Molucca Sea","BMKG"
"785","bmg2023crby","2023-02-07T19:21:55.501826Z","-2.395577669","121.1199341","2.087734947","M","10","13","103.6569881","Sulawesi, Indonesia","BMKG"
"786","bmg2023crbu","2023-02-07T19:17:44.517128Z","-2.492021322","140.6792297","3.239778309","M","10","7","207.2917328","Near North Coast of West Papua","BMKG"
"787","bmg2023craq","2023-02-07T18:42:34.966387Z","-0.1401949674","123.873024","4.286344311","M","63","72","56.76272011","Minahassa Peninsula, Sulawesi","BMKG"
"788","bmg2023cran","2023-02-07T18:38:40.22738Z","-2.527038097","140.6880035","3.047405031","M","11","7","127.2796059","Near North Coast of West Papua","BMKG"
"789","bmg2023cral","2023-02-07T18:36:10.331606Z","-2.523286581","140.5874023","2.683350317","M","17","7","159.7456131","Near North Coast of West Papua","BMKG"
"790","bmg2023crah","2023-02-07T18:31:16.526263Z","-3.454215765","126.6198349","3.52862826","M","10","15","131.572876","Buru, Indonesia","BMKG"
"791","bmg2023cqzm","2023-02-07T18:07:33.405831Z","-1.285218835","120.4148026","2.368756263","M","10","11","130.1123886","Sulawesi, Indonesia","BMKG"
"792","bmg2023cqyf","2023-02-07T17:28:44.48658Z","0.7335252762","125.9937592","3.41132938","M","12","25","46.26557922","Northern Molucca Sea","BMKG"
"793","bmg2023cqwr","2023-02-07T16:42:25.288881Z","-2.416043758","140.6753693","3.316105906","M","10","8","241.1650238","Near North Coast of West Papua","BMKG"
"794","bmg2023cqvb","2023-02-07T15:53:11.504056Z","5.281214237","95.52047729","2.812950562","M","10","13","128.3311005","Northern Sumatra, Indonesia","BMKG"
"795","bmg2023cqup","2023-02-07T15:39:35.966333Z","-2.437374353","140.6770325","3.063303722","M","10","8","237.4773712","Near North Coast of West Papua","BMKG"
"796","bmg2023cqug","2023-02-07T15:28:46.007992Z","-2.418941975","140.677063","3.323334099","M","10","9","241.5635529","Near North Coast of West Papua","BMKG"
"797","bmg2023cqtx","2023-02-07T15:17:43.185154Z","-2.455143452","140.6746979","2.441077258","M","10","6","276.795166","Near North Coast of West Papua","BMKG"
"798","bmg2023cqtj","2023-02-07T15:02:21.339126Z","-2.464541674","140.6771545","3.541655306","M","10","9","227.6521149","Near North Coast of West Papua","BMKG"
"799","bmg2023cqov","2023-02-07T12:43:56.503264Z","-1.284677267","120.0035477","2.9777933","MLv","10","49","50.5496521","Sulawesi, Indonesia","BMKG"
"800","bmg2023cqki","2023-02-07T10:28:28.153667Z","-3.418156385","126.5974655","4.523244286","M","10","74","47.32709503","Buru, Indonesia","BMKG"
"801","bmg2023cqjv","2023-02-07T10:12:42.671346Z","-3.448186636","126.6378021","3.716085894","M","10","24","128.6897278","Buru, Indonesia","BMKG"
"802","bmg2023cqjh","2023-02-07T09:56:47.902573Z","-3.407279491","126.5821075","4.408000285","M","10","63","41.0716095","Buru, Indonesia","BMKG"
"803","bmg2023cqgp","2023-02-07T08:34:28.010786Z","1.737014055","127.2406464","4.107757548","M","70","46","80.27457428","Halmahera, Indonesia","BMKG"
"804","bmg2023cqcf","2023-02-07T06:21:32.58119Z","2.842487574","127.1495285","3.765202457","M","12","22","142.061615","Northern Molucca Sea","BMKG"
"805","bmg2023cqbs","2023-02-07T06:07:05.032257Z","-8.227173805","109.0786667","3.069443603","M","46","23","207.8325577","Java, Indonesia","BMKG"
"806","bmg2023cqax","2023-02-07T05:42:35.334769Z","-2.241181135","140.5876923","3.318443674","M","16","9","251.7421265","Near North Coast of West Papua","BMKG"
"807","bmg2023cqaq","2023-02-07T05:33:57.940017Z","-8.89945507","116.8963699","2.444817452","M","10","24","169.2257156","Sumbawa Region, Indonesia","BMKG"
"808","bmg2023cpzq","2023-02-07T05:04:15.855653Z","-10.0735693","124.7906418","3.402856477","M","11","22","237.3095875","Timor Region","BMKG"
"809","bmg2023cpyr","2023-02-07T04:34:57.361201Z","-0.2852629721","123.9603043","3.037132296","M","32","29","67.2192688","Minahassa Peninsula, Sulawesi","BMKG"
"810","bmg2023cpua","2023-02-07T02:13:03.279203Z","-10.97356224","114.7026596","4.182494712","M","10","82","230.0582733","South of Bali, Indonesia","BMKG"
"811","bmg2023cpqu","2023-02-07T00:35:52.395379Z","-7.381083488","105.8790359","5.117317549","Mw(mB)","48","333","57.57574463","Java, Indonesia","BMKG"
"812","bmg2023cpin","2023-02-06T20:24:24.157444Z","-7.783296108","111.395668","3.61671312","M","11","71","87.49790955","Java, Indonesia","BMKG"
"813","bmg2023cpgo","2023-02-06T19:25:48.84553Z","-2.444983721","120.9964066","3.426933023","M","10","58","44.13375854","Sulawesi, Indonesia","BMKG"
"814","bmg2023cozv","2023-02-06T16:01:46.260687Z","0.4090485871","122.0513916","2.456406043","M","162","15","87.22296524","Minahassa Peninsula, Sulawesi","BMKG"
"815","bmg2023covm","2023-02-06T13:50:12.148105Z","2.42162466","128.664032","4.255826331","M","13","32","185.3115692","Halmahera, Indonesia","BMKG"
"816","bmg2023cova","2023-02-06T13:35:27.947597Z","2.89825201","127.190155","3.336841865","M","10","10","147.8543167","Northern Molucca Sea","BMKG"
"817","bmg2023coum","2023-02-06T13:18:50.116364Z","-2.610857248","129.6529083","3.708235854","M","12","26","81.17494202","Seram, Indonesia","BMKG"
"818","bmg2023coul","2023-02-06T13:18:28.154022Z","-2.346333027","140.7202911","2.933958118","M","10","6","312.6637115","Near North Coast of West Papua","BMKG"
"819","bmg2023coui","2023-02-06T13:15:16.108644Z","-2.567728281","129.6298523","3.590427121","M","10","27","82.47055435","Seram, Indonesia","BMKG"
"820","bmg2023coud","2023-02-06T13:09:27.17268Z","-0.219194144","123.6185074","4.465209302","M","49","63","60.99684715","Minahassa Peninsula, Sulawesi","BMKG"
"821","bmg2023coua","2023-02-06T13:05:36.347081Z","-2.20821023","140.7160645","2.854492199","M","10","6","326.6015778","Near North Coast of West Papua","BMKG"
"822","bmg2023cotm","2023-02-06T12:48:38.523951Z","3.198099375","127.1315613","4.137436205","M","11","21","160.7500305","Talaud Islands, Indonesia","BMKG"
"823","bmg2023coti","2023-02-06T12:43:51.782477Z","0.5627612472","125.5796051","3.487989549","M","10","13","141.5645599","Northern Molucca Sea","BMKG"
"824","bmg2023cose","2023-02-06T12:09:50.724028Z","-8.156986237","114.7741318","3.436715105","M","10","30","118.2184448","Bali Region, Indonesia","BMKG"
"825","bmg2023coqy","2023-02-06T11:31:55.669989Z","-0.3909416199","123.0352707","4.030768247","M","10","16","91.30226898","Minahassa Peninsula, Sulawesi","BMKG"
"826","bmg2023coqq","2023-02-06T11:23:07.581948Z","-2.311899662","140.6558075","3.519739622","M","14","7","315.5103607","Near North Coast of West Papua","BMKG"
"827","bmg2023coqo","2023-02-06T11:20:41.116763Z","-0.3922817707","123.0839539","4.144167662","M","10","20","68.44118881","Minahassa Peninsula, Sulawesi","BMKG"
"828","bmg2023coqj","2023-02-06T11:15:01.233277Z","-0.4024089873","123.0095901","3.659351774","M","10","14","88.43145752","Minahassa Peninsula, Sulawesi","BMKG"
"829","bmg2023conq","2023-02-06T09:51:28.793702Z","-3.267588377","101.9469528","4.195047452","M","96","47","139.9886017","Southern Sumatra, Indonesia","BMKG"
"830","bmg2023comk","2023-02-06T09:15:06.635626Z","1.017756343","121.9696045","3.48637488","M","31","17","169.5488434","Minahassa Peninsula, Sulawesi","BMKG"
"831","bmg2023cokq","2023-02-06T08:20:59.922837Z","-0.3994698524","122.9672775","2.805720099","M","70","11","93.1847229","Minahassa Peninsula, Sulawesi","BMKG"
"832","bmg2023cokh","2023-02-06T08:10:57.148813Z","-0.3722174764","122.9940567","3.264575342","M","12","19","87.54046249","Minahassa Peninsula, Sulawesi","BMKG"
"833","bmg2023cojj","2023-02-06T07:42:25.211132Z","-0.4454668462","123.0109863","4.864991142","M","10","51","64.29337692","Minahassa Peninsula, Sulawesi","BMKG"
"834","bmg2023cojh","2023-02-06T07:40:32.77072Z","-0.4241756201","123.1773605","3.946717717","M","64","15","103.4781456","Minahassa Peninsula, Sulawesi","BMKG"
"835","bmg2023cofp","2023-02-06T05:48:21.9044Z","1.657559752","127.1873169","3.707695919","M","112","16","76.18528366","Halmahera, Indonesia","BMKG"
"836","bmg2023coct","2023-02-06T04:22:07.027041Z","1.9906497","128.2296143","3.631569714","M","136","31","173.5332584","Halmahera, Indonesia","BMKG"
"837","bmg2023cnvo","2023-02-06T00:43:48.432976Z","0.6663463116","98.95109558","3.472828993","M","10","42","84.73220825","Northern Sumatra, Indonesia","BMKG"
"838","bmg2023cnte","2023-02-05T23:31:04.659293Z","-2.534024","140.7062683","3.247999238","M","10","10","179.2970734","Near North Coast of West Papua","BMKG"
"839","bmg2023cnsu","2023-02-05T23:19:35.201673Z","-2.493244648","140.6958466","4.620990407","M","10","15","233.856842","Near North Coast of West Papua","BMKG"
"840","bmg2023cnsn","2023-02-05T23:12:06.717638Z","1.335168242","126.2637863","3.382172663","M","10","22","98.56819916","Northern Molucca Sea","BMKG"
"841","bmg2023cnrs","2023-02-05T22:47:23.413771Z","-2.53074646","140.7028046","2.712930109","M","16","8","167.7418857","Near North Coast of West Papua","BMKG"
"842","bmg2023cnrd","2023-02-05T22:29:33.596069Z","2.865457296","127.1589203","3.991093163","M","10","21","143.9478912","Northern Molucca Sea","BMKG"
"843","bmg2023cnix","2023-02-05T18:19:59.873624Z","1.336655974","123.0111465","3.814225607","M","10","39","183.0535278","Minahassa Peninsula, Sulawesi","BMKG"
"844","bmg2023cnhj","2023-02-05T17:33:07.297188Z","2.770265102","127.1724548","3.27373383","M","10","10","139.4338379","Northern Molucca Sea","BMKG"
"845","bmg2023cngm","2023-02-05T17:07:13.857874Z","-7.89131546","117.5810852","3.392827665","M","15","39","143.1066513","Bali Sea","BMKG"
"846","bmg2023cngb","2023-02-05T16:53:47.642988Z","-2.541530132","120.9992828","1.842062532","MLv","10","10","149.5809097","Sulawesi, Indonesia","BMKG"
"847","bmg2023cnep","2023-02-05T16:10:13.757688Z","5.939191341","126.0990143","4.365929581","M","134","27","174.2912598","Mindanao, Philippines","BMKG"
"848","bmg2023cmzr","2023-02-05T13:40:59.150425Z","2.692149878","128.2204437","3.909007596","M","13","30","182.3805389","Halmahera, Indonesia","BMKG"
"849","bmg2023cmyf","2023-02-05T12:56:22.493316Z","-2.488084078","140.6867065","3.928613491","M","10","9","221.917572","Near North Coast of West Papua","BMKG"
"850","bmg2023cmvv","2023-02-05T11:43:23.358663Z","-2.437268257","140.6851959","2.961614473","M","10","6","291.7604065","Near North Coast of West Papua","BMKG"
"851","bmg2023cmux","2023-02-05T11:15:23.870376Z","0.6131976843","120.5877914","3.304637244","M","10","23","128.7817116","Minahassa Peninsula, Sulawesi","BMKG"
"852","bmg2023cmti","2023-02-05T10:28:20.582Z","-3.988478184","134.4199219","3.902294035","M","27","21","84.03804016","West Papua Region, Indonesia","BMKG"
"853","bmg2023cmiw","2023-02-05T05:10:22.965009Z","-7.543110371","127.761528","4.475581918","M","136","26","84.12237549","Banda Sea","BMKG"
"854","bmg2023cmha","2023-02-05T04:15:24.369524Z","2.22276926","121.0374985","4.61827869","M","10","36","174.552063","Celebes Sea","BMKG"
"855","bmg2023cmgp","2023-02-05T04:01:50.836133Z","2.87021184","127.2110443","3.579558226","M","10","11","147.6187592","Northern Molucca Sea","BMKG"
"856","bmg2023cmdx","2023-02-05T02:40:05.26019Z","-8.24166584","115.586525","3.605168991","M","10","30","153.8902817","Bali Region, Indonesia","BMKG"
"857","bmg2023cmbx","2023-02-05T01:40:33.075357Z","3.228299379","127.1266251","3.919886011","M","30","15","162.1507874","Talaud Islands, Indonesia","BMKG"
"858","bmg2023clzu","2023-02-05T00:35:23.957507Z","-1.773697495","119.1331787","3.280433222","M","10","31","184.8335838","Sulawesi, Indonesia","BMKG"
"859","bmg2023clwp","2023-02-04T22:59:17.961547Z","-7.204273701","130.0393982","4.393694023","M","137","23","73.25305176","Tanimbar Islands Region, Indonesia","BMKG"
"860","bmg2023clvr","2023-02-04T22:31:26.065188Z","2.583978415","127.0406494","3.214628534","M","10","13","121.8819427","Northern Molucca Sea","BMKG"
"861","bmg2023clmj","2023-02-04T17:49:22.526103Z","-0.5733453631","123.6514435","4.415917342","M","26","46","64.85467529","Minahassa Peninsula, Sulawesi","BMKG"
"862","bmg2023clew","2023-02-04T14:02:01.921487Z","-8.367451668","116.1337509","3.335943096","M","14","26","136.7986755","Sumbawa Region, Indonesia","BMKG"
